date,S. No.,open,high,low,close,adjusted close,volume,dividend amount,split cf
2011-11-28,2516,182.71,182.93,180.67,182.21,121.6467664,4524200,0,1
2011-11-25,2517,178.01,179.56,177.06,177.06,118.2085311,2232800,0,1
2011-11-23,2518,180.67,181.49,177.52,177.95,118.8027116,4800900,0,1
2011-11-22,2519,182.22,182.98,180.29,181.31,121.0459097,4178600,0,1
2011-11-21,2520,183.37,183.96,180,181.48,121.1594049,5145100,0,1
2011-11-18,2521,186.71,186.97,184.66,185.24,123.6696504,4440900,0,1
2011-11-17,2522,186.81,188.83,183.39,185.73,123.9967835,5840500,0,1
2011-11-16,2523,187.82,189.9,186.3,186.62,124.590964,4616800,0,1
2011-11-15,2524,187.49,189.97,185.64,188.75,126.0129914,4585300,0,1
2011-11-14,2525,189.17,189.84,186.85,187.35,125.0783255,6038600,0,1
2011-11-11,2526,185.27,187.83,185.14,187.38,125.098354,3665300,0,1
2011-11-10,2527,183.58,184.77,181.87,183.35,122.4078515,3881600,0,1
2011-11-09,2528,184.2,185.24,181.16,182.24,121.6667949,5494800,0,1
2011-11-08,2529,187.48,187.88,185.51,187.25,125.0115636,4330600,0.75,1
2011-11-07,2530,186.22,187.73,184.75,187.32,124.5593941,3530800,0,1
2011-11-04,2531,186.27,187.14,184.74,186.38,123.9343363,3237600,0,1
2011-11-03,2532,185.13,187.78,184.02,187.3,124.546095,4953500,0,1
2011-11-02,2533,184,185.25,183.03,183.92,122.2985467,4136600,0,1
2011-11-01,2534,181.55,183.26,180.74,181.35,120.589612,5881200,0,1
2011-10-31,2535,185.59,186.91,184.63,184.63,122.7706648,4710000,0,1
2011-10-28,2536,185.57,188.07,185.28,187.45,124.6458383,5009800,0,1
2011-10-27,2537,184.99,187,183.18,186.34,123.9077381,7057800,0,1
2011-10-26,2538,181.74,182.28,179.03,181.97,121.0018842,5387700,0,1
2011-10-25,2539,181.66,182.97,180.01,180.36,119.9313065,5373100,0,1
2011-10-24,2540,181.51,183.39,180.62,182.25,121.1880716,5890600,0,1
2011-10-21,2541,179.11,181.67,178.75,181.63,120.7757995,8054200,0,1
2011-10-20,2542,178.13,179.24,176.17,177.25,117.863296,7513800,0,1
2011-10-19,2543,179.68,179.81,177.01,177.39,117.9563897,6708300,0,1
2011-10-18,2544,178,179.38,176.25,178.9,118.960472,15729400,0,1
2011-10-17,2545,189.71,190.16,185.9,186.59,124.0739769,8790300,0,1
2011-10-14,2546,188.19,190.53,187.7314,190.53,126.6939001,5368200,0,1
2011-10-13,2547,184.97,187.5,184.5,186.82,124.2269166,4399200,0,1
2011-10-12,2548,186.08,188,185.65,186.12,123.761448,5338200,0,1
2011-10-11,2549,184.59,186,184.11,185,123.0166982,5330500,0,1
2011-10-10,2550,183,186.63,182.9,186.62,124.0939255,5784800,0,1
2011-10-07,2551,182.32,183.72,181.64,182.39,121.2811654,6842600,0,1
2011-10-06,2552,176.81,181.99,175.66,181.69,120.8156968,7180900,0,1
2011-10-05,2553,174.57,177.2961,172.68,176.85,117.597314,5851700,0,1
2011-10-04,2554,171.54,175.07,168.88,174.74,116.1942587,9200000,0,1
2011-10-03,2555,174.36,177.92,173.04,173.29,115.2300737,9042600,0,1
2011-09-30,2556,176.01,178.27,174.75,174.87,116.2807028,7807400,0,1
2011-09-29,2557,179.69,180.91,175.53,179.17,119.1400099,6944300,0,1
2011-09-28,2558,177.97,180.75,177.08,177.55,118.0627826,7732200,0,1
2011-09-27,2559,176.82,179.62,176.43,177.71,118.1691754,7638800,0,1
2011-09-26,2560,170.96,174.7,169.86,174.51,116.041319,6745700,0,1
2011-09-23,2561,166.99,169.54,165.76,169.34,112.603501,5586600,0,1
2011-09-22,2562,168.33,169.97,166.5,168.62,112.1247333,8195600,0,1
2011-09-21,2563,175,177.67,172.62,173.02,115.0505358,7043100,0,1
2011-09-20,2564,173.57,177.43,172.7,174.72,116.1809595,6209600,0,1
2011-09-19,2565,169.5,173.87,169.43,173.13,115.1236809,4755600,0,1
2011-09-16,2566,171.33,172.99,169.74,172.99,115.0305872,11048100,0,1
2011-09-15,2567,168.64,170.16,167.23,170.09,113.1022173,5464400,0,1
2011-09-14,2568,164.01,169.66,161.99,167.24,111.2070952,6980700,0,1
2011-09-13,2569,163.64,163.92,161.54,163.43,108.6736162,4723800,0,1
2011-09-12,2570,159.64,162.44,158.76,162.42,108.0020115,5247200,0,1
2011-09-09,2571,164.57,165.19,160.81,161.37,107.3038086,6743900,0,1
2011-09-08,2572,167,169.58,165.1,165.25,109.8838345,6027200,0,1
2011-09-07,2573,167.28,167.9,166.16,167.31,111.2536421,6796600,0,1
2011-09-06,2574,163.06,165.55,162.2,165.11,109.7907408,5761200,0,1
2011-09-02,2575,167.69,168.93,166,166.98,111.0342069,4979100,0,1
2011-09-01,2576,172.71,173.68,170.12,170.33,113.2618065,5463900,0,1
2011-08-31,2577,173.29,173.72,170.71,171.91,114.3124356,6074200,0,1
2011-08-30,2578,172.06,173.51,170.88,172.51,114.7114087,4477700,0,1
2011-08-29,2579,170.58,172.72,170.36,172.62,114.7845538,5293400,0,1
2011-08-26,2580,164.85,169.33,163.28,169.14,112.4705099,6438200,0,1
2011-08-25,2581,167.52,168.53,164.85,165.58,110.1032697,6751600,0,1
2011-08-24,2582,164.13,166.83,163.35,166.76,110.8879167,6427000,0,1
2011-08-23,2583,160.65,164.59,159.53,164.32,109.2654262,6923300,0,1
2011-08-22,2584,161.35,161.68,157.62,158.98,105.7145659,7249100,0,1
2011-08-19,2585,162.17,163.94,157.13,157.54,104.7570305,14068600,0,1
2011-08-18,2586,166.32,166.46,160.16,163.83,108.9395982,15082600,0,1
2011-08-17,2587,171.57,172.99,169.89,171.48,114.0265049,5129700,0,1
2011-08-16,2588,172.19,172.19,169,171.24,113.8669157,5585400,0,1
2011-08-15,2589,171.32,174,170.39,172.99,115.0305872,7645400,0,1
2011-08-12,2590,168.5,169.38,165.83,168.2,111.8454521,5187000,0,1
2011-08-11,2591,164.1,168.77,162.94,166.73,110.8679681,9175600,0,1
2011-08-10,2592,168.18,169.23,161.85,162.54,108.0818061,13993600,0,1
2011-08-09,2593,167.46,171.05,162,170.61,113.447994,12517600,0,1
2011-08-08,2594,168.83,172.61,166,166.22,110.528841,15804900,0.75,1
2011-08-05,2595,172.1,174.22,166.52,172.98,114.5072702,11871800,0,1
2011-08-04,2596,176.5,177.92,171.18,171.48,113.5143178,11022300,0,1
2011-08-03,2597,177.67,179.23,175.41,178.83,118.3797846,6722000,0,1
2011-08-02,2598,179.95,182.29,177.86,178.05,117.8634493,5770400,0,1
2011-08-01,2599,182.6,183.69,178.5,180.75,119.6507637,5842700,0,1
2011-07-29,2600,180.26,183.43,179.73,181.85,120.3789287,6665600,0,1
2011-07-28,2601,181.06,183.27,180.88,181.8,120.3458303,4478800,0,1
2011-07-27,2602,182.01,182.91,180.93,181.35,120.0479446,5806800,0,1
2011-07-26,2603,182.94,184.05,182.65,182.93,121.0938545,4356200,0,1
2011-07-25,2604,183.89,184.96,183.28,183.7,121.60357,4987000,0,1
2011-07-22,2605,184.64,185.63,184.26,185.18,122.5832831,4516100,0,1
2011-07-21,2606,183.59,185.5,182.9,184.9,122.3979319,4958400,0,1
2011-07-20,2607,183.84,184.42,183,183.65,121.5704716,5901100,0,1
2011-07-19,2608,178.74,185.21,178.65,185.21,122.6031421,13245600,0,1
2011-07-18,2609,174.73,176.46,173.58,175.28,116.0297973,8879700,0,1
2011-07-15,2610,175.08,175.94,174.07,175.54,116.201909,5347100,0,1
2011-07-14,2611,174.4,176.1,173.84,174.23,115.3347306,4613100,0,1
2011-07-13,2612,174.9,176.32,174,174.32,115.3943077,4074800,0,1
2011-07-12,2613,174.93,175.37,173.89,174.05,115.2155763,5036800,0,1
2011-07-11,2614,174.9,176.15,174.61,174.99,115.8378265,4766500,0,1
2011-07-08,2615,175.49,176.49,175.01,176.49,116.8307789,4399900,0,1
2011-07-07,2616,176.78,177.27,176.12,176.48,116.8241592,5905600,0,1
2011-07-06,2617,175.19,177.77,175.09,177.71,117.6383801,5885900,0,1
2011-07-05,2618,173.52,175.4309,173.52,175.43,116.1290925,4586500,0,1
2011-07-01,2619,171.61,174.65,171.49,174.54,115.5399407,5181700,0,1
2011-06-30,2620,171.11,172.4468,170.75,171.55,113.5606556,5105200,0,1
2011-06-29,2621,170.61,170.86,169.82,170.54,112.8920677,3817100,0,1
2011-06-28,2622,168.33,170.7,168.01,170.01,112.5412245,4850000,0,1
2011-06-27,2623,165.74,168.24,165.21,167.62,110.9591204,4446700,0,1
2011-06-24,2624,165.85,165.94,164.57,165.07,109.2711013,4402600,0,1
2011-06-23,2625,164.06,166.73,163.8,166.12,109.966168,5271500,0,1
2011-06-22,2626,165.59,166.81,165.1,165.68,109.6749019,3960500,0,1
2011-06-21,2627,165.2,166.75,164,166.22,110.0323648,5387300,0,1
2011-06-20,2628,163.7,165.61,163.59,165.02,109.2380029,3956100,0,1
2011-06-17,2629,164.24,165.1,163.58,164.44,108.8540613,7149700,0,1
2011-06-16,2630,162.06,163.63,161.78,162.67,107.6823774,4861100,0,1
2011-06-15,2631,162.75,163.41,161.52,162.33,107.4573082,5225600,0,1
2011-06-14,2632,163.87,164.57,163.65,164.12,108.6422314,7050000,0,1
2011-06-13,2633,164.44,164.46,162.73,163.17,108.0133616,5099200,0,1
2011-06-10,2634,164.57,164.84,162.87,163.18,108.0199813,4683300,0,1
2011-06-09,2635,165.01,165.96,164.76,164.84,109.1188486,4299800,0,1
2011-06-08,2636,163.27,164.85,163.26,164.34,108.7878644,3850800,0,1
2011-06-07,2637,165.11,165.24,163.61,163.69,108.3575851,4187000,0,1
2011-06-06,2638,164.76,165.58,164.27,164.75,109.0592714,3619700,0,1
2011-06-03,2639,164.3,165.89,164.13,165.05,109.2578619,5230500,0,1
2011-06-02,2640,166.44,167.1,165.71,166.09,109.9463089,3854100,0,1
2011-06-01,2641,168.9,169.58,166.5,166.56,110.257434,5134600,0,1
2011-05-31,2642,168.44,169.89,167.82,168.93,111.8262988,9123400,0,1
2011-05-27,2643,167.91,168.47,167,167.5,110.8796842,3277600,0,1
2011-05-26,2644,167.46,167.5,165.9,167.18,110.6678543,5771300,0,1
2011-05-25,2645,167.63,168.4,167.51,167.75,111.0451762,3882100,0,1
2011-05-24,2646,168.5,168.67,167.51,167.99,111.2040486,4643600,0,1
2011-05-23,2647,168.58,168.69,167.07,168.26,111.38278,5144000,0,1
2011-05-20,2648,170.4,171.15,169.38,170.16,112.6405197,4869900,0,1
2011-05-19,2649,170.86,171.4,169.32,170.59,112.9251661,3538300,0,1
2011-05-18,2650,170.1,171.19,169.46,170.44,112.8258709,4154300,0,1
2011-05-17,2651,167.85,171.41,166.53,170.5,112.865589,8773200,0,1
2011-05-16,2652,169.81,170.64,168.31,168.86,111.779961,4662200,0,1
2011-05-13,2653,171.7,172.15,169.44,169.92,112.4816474,5167400,0,1
2011-05-12,2654,169.65,172.77,168.65,172.24,114.0174137,5138500,0,1
2011-05-11,2655,170.3,170.52,167.82,169.5,112.2036207,4663200,0,1
2011-05-10,2656,169.25,170.9,169.22,170.38,112.7861528,4934800,0,1
2011-05-09,2657,168.39,169.85,168.31,169.1,111.9388334,3594800,0,1
2011-05-06,2658,169.03,170.15,168.24,168.89,111.79982,4839400,0.75,1
2011-05-05,2659,170.47,170.87,167.5,168.46,111.0221509,7332000,0,1
2011-05-04,2660,172.36,172.62,169.59,170.62,112.4456808,6890300,0,1
2011-05-03,2661,172,173.48,171.23,172.87,113.9285245,5007700,0,1
2011-05-02,2662,172.11,173.54,171.49,172.15,113.4540145,5396200,0,1
2011-04-29,2663,171.1,173,170.48,170.58,112.4193192,5587700,0,1
2011-04-28,2664,169.99,171.38,169.7,170.78,112.5511275,5087700,0,1
2011-04-27,2665,168.61,170.59,168.46,170.37,112.2809204,5299700,0,1
2011-04-26,2666,167.99,169.2,167.4,168.49,111.0419222,7300000,0,1
2011-04-25,2667,167.65,168.77,167.23,167.67,110.5015081,3583800,0,1
2011-04-21,2668,165.63,168.45,164.86,168.28,110.9035234,6158400,0,1
2011-04-20,2669,163.1,165.89,162.19,164.75,108.5771065,10891800,0,1
2011-04-19,2670,165.71,166.38,164.44,165.4,109.0054836,6547100,0,1
2011-04-18,2671,164.64,166.16,162.86,165.94,109.3613661,6160700,0,1
2011-04-15,2672,165,166.34,164.87,166.21,109.5393073,5287400,0,1
2011-04-14,2673,163.84,165.36,163.16,164.97,108.7220957,4699100,0,1
2011-04-13,2674,163.97,164.93,163.66,163.95,108.0498732,4181900,0,1
2011-04-12,2675,163.36,163.77,162.3,163.25,107.5885441,3860600,0,1
2011-04-11,2676,163.44,164,163.11,163.95,108.0498732,4139000,0,1
2011-04-08,2677,164.35,164.38,163.16,164.05,108.1157774,3324100,0,1
2011-04-07,2678,164.1,164.5463,163.28,164.38,108.3332611,3666700,0,1
2011-04-06,2679,164.34,164.75,163.81,164.04,108.109187,3774800,0,1
2011-04-05,2680,163.81,164.7,163.62,163.99,108.0762349,3612000,0,1
2011-04-04,2681,164.42,164.73,163.58,164.25,108.2475857,3225100,0,1
2011-04-01,2682,163.7,164.42,163.04,164.27,108.2607666,4381900,0,1
2011-03-31,2683,163.4,164.06,163.07,163.07,107.4699166,3860800,0,1
2011-03-30,2684,163.55,163.99,163.02,163.6,107.8192087,3394100,0,1
2011-03-29,2685,161.34,163.09,161.15,162.88,107.3446987,3456700,0,1
2011-03-28,2686,161.54,162.58,161.12,161.37,106.3495459,3972800,0,1
2011-03-25,2687,160.98,162.74,160.76,162.18,106.8833696,5348100,0,1
2011-03-24,2688,160.23,160.71,158.84,160.04,105.4730205,5145800,0,1
2011-03-23,2689,158,160.08,157.53,159.53,105.1369093,4782500,0,1
2011-03-22,2690,158.56,158.61,157.52,158,104.1285756,4311400,0,1
2011-03-21,2691,157.64,159.63,157.07,157.68,103.9176823,5784000,0,1
2011-03-18,2692,156.5,156.95,154.32,155.89,102.7379978,11450000,0,1
2011-03-17,2693,154,154.5,152.7,154.18,101.6110366,7376400,0,1
2011-03-16,2694,156.52,156.98,151.71,153,100.8333675,12195300,0,1
2011-03-15,2695,157.35,159.64,156.88,159.02,104.8007981,6475800,0,1
2011-03-14,2696,161.16,161.9804,160.09,161.39,106.3627267,4300500,0,1
2011-03-11,2697,162.4,163.24,160.84,162.43,107.04813,4271000,0,1
2011-03-10,2698,164.64,164.67,161.38,162.02,106.7779229,7041400,0,1
2011-03-09,2699,163.47,167.72,163.28,165.86,109.3086427,9086600,0,1
2011-03-08,2700,159.7,163.43,159.21,162.28,106.9492737,5384800,0,1
2011-03-07,2701,161.6,162.98,158.85,159.93,105.4005259,5312000,0,1
2011-03-04,2702,163.4,164.31,160.65,161.83,106.652705,4910700,0,1
2011-03-03,2703,161.42,164,161.27,163.48,107.7401237,4057800,0,1
2011-03-02,2704,159.43,161.11,159.41,160.16,105.5521055,3413000,0,1
2011-03-01,2705,163.15,163.15,159.88,159.97,105.4268876,4382800,0,1
2011-02-28,2706,162.36,162.99,161.24,161.88,106.6856571,4773000,0,1
2011-02-25,2707,161.06,162.34,160.86,162.28,106.9492737,4518400,0,1
2011-02-24,2708,159.63,161.27,159.03,160.77,105.9541209,5707500,0,1
2011-02-23,2709,161.81,162.68,160.14,160.18,105.5652863,5998100,0,1
2011-02-22,2710,163.57,164.26,161.78,161.95,106.73179,5209300,0,1
2011-02-18,2711,164.46,164.84,164.1,164.84,108.6364203,4245000,0,1
2011-02-17,2712,163.3,164.67,162.85,164.24,108.2409953,3230500,0,1
2011-02-16,2713,163.33,163.6,162.75,163.4,107.6874004,3216000,0,1
2011-02-15,2714,162.89,163.57,162.52,162.84,107.318337,3768700,0,1
2011-02-14,2715,164.18,164.38,162.85,163.22,107.5687729,4129800,0,1
2011-02-11,2716,163.98,165.01,163.31,163.85,107.9839691,5185200,0,1
2011-02-10,2717,163.9,165,163.18,164.09,108.1421391,5737800,0,1
2011-02-09,2718,165.62,165.97,164.1,164.65,108.5112024,4633600,0,1
2011-02-08,2719,164.82,166.25,164.32,166.05,109.4338606,5612600,0.65,1
2011-02-07,2720,164.08,164.99,164.02,164.82,108.1996935,4928100,0,1
2011-02-04,2721,163.48,164.14,163.22,164,107.6613866,3755200,0,1
2011-02-03,2722,163.16,164.2,162.81,163.53,107.3528448,4683400,0,1
2011-02-02,2723,163.4,163.6,162.61,163.3,107.2018563,3904000,0,1
2011-02-01,2724,162.11,163.94,162,163.56,107.372539,5831300,0,1
2011-01-31,2725,159.18,162,158.68,162,106.3484429,7197200,0,1
2011-01-28,2726,161.05,161.9201,158.67,159.21,104.5168863,6725600,0,1
2011-01-27,2727,161.43,162.18,160.86,161.07,105.737924,4878300,0,1
2011-01-26,2728,161.67,161.904,160.42,161.04,105.7182299,5353100,0,1
2011-01-25,2729,159.21,164.35,159,161.44,105.9808186,8260800,0,1
2011-01-24,2730,155.42,159.79,155.33,159.63,104.7926045,7285100,0,1
2011-01-21,2731,156.4,156.78,154.96,155.5,102.0813757,7009000,0,1
2011-01-20,2732,154.53,155.96,154.45,155.8,102.2783173,7439900,0,1
2011-01-19,2733,153.26,156.13,152.8301,155.69,102.2061054,12141000,0,1
2011-01-18,2734,149.82,151.465,149.38,150.65,98.89748713,9176900,0,1
2011-01-14,2735,148.89,150,148.47,150,98.47078042,4544200,0,1
2011-01-13,2736,149.24,149.29,148.25,148.82,97.69614361,3445800,0,1
2011-01-12,2737,147.99,149.29,147.67,149.1,97.87995574,4091500,0,1
2011-01-11,2738,148.2,148.35,146.75,147.28,96.68517693,4163600,0,1
2011-01-10,2739,147.58,148.06,147.23,147.64,96.92150681,3633400,0,1
2011-01-07,2740,148.79,148.86,146.94,147.93,97.11188365,4135700,0,1
2011-01-06,2741,147.13,148.79,146.82,148.66,97.59110811,5029200,0,1
2011-01-05,2742,147.34,147.48,146.73,147.05,96.5341884,4657400,0,1
2011-01-04,2743,147.56,148.22,146.64,147.64,96.92150681,5060100,0,1
2011-01-03,2744,147.21,148.2,147.14,147.48,96.81647131,4603800,0,1
2010-12-31,2745,146.73,147.07,145.96,146.76,96.34381156,2969800,0,1
2010-12-30,2746,146.36,147.11,146.25,146.67,96.28472909,3039100,0,1
2010-12-29,2747,146,147.5,145.71,146.52,96.18625831,3661100,0,1
2010-12-28,2748,145.31,146.15,145.06,145.71,95.6545161,2699600,0,1
2010-12-27,2749,145.12,145.7,145,145.34,95.41162151,2314700,0,1
2010-12-23,2750,145.89,146.33,145.33,145.89,95.77268104,2424500,0,1
2010-12-22,2751,145.66,146.4,145.58,145.95,95.81206935,3388800,0,1
2010-12-21,2752,144.99,145.99,144.33,145.74,95.67421025,3777100,0,1
2010-12-20,2753,145.39,145.54,144.39,144.51,94.86674986,3995000,0,1
2010-12-17,2754,144.69,145.5,144.4,145,95.18842107,10027000,0,1
2010-12-16,2755,144.84,145.32,144.15,144.55,94.89300873,4178600,0,1
2010-12-15,2756,145.13,145.72,144.31,144.72,95.00460895,4447400,0,1
2010-12-14,2757,144.26,146.01,144.26,145.82,95.726728,4800800,0,1
2010-12-13,2758,145.14,145.4,144.21,144.28,94.71576133,4741000,0,1
2010-12-10,2759,144.88,144.95,143.73,144.82,95.07025613,3503800,0,1
2010-12-09,2760,145.94,145.94,143.52,144.3,94.72889076,4405300,0,1
2010-12-08,2761,144.35,145.65,143.84,144.98,95.17529163,4961400,0,1
2010-12-07,2762,146.02,146.2999,143.87,144.02,94.54507864,4828600,0,1
2010-12-06,2763,144.54,145.87,144.52,144.99,95.18185635,3321800,0,1
2010-12-03,2764,144.25,145.68,144.25,145.38,95.43788038,3710600,0,1
2010-12-02,2765,144.33,145.85,144.3,145.18,95.30658601,5374000,0,1
2010-12-01,2766,143.61,145.13,143.51,144.41,94.80110267,6822800,0,1
2010-11-30,2767,142.24,142.76,141.28,141.46,92.86451065,7674800,0,1
2010-11-29,2768,143.53,143.67,141.5,142.89,93.80326543,5040300,0,1
2010-11-26,2769,145.3,145.3,143.57,143.9,94.46630201,2081300,0,1
2010-11-24,2770,143.95,146.44,143.82,145.81,95.72016329,4874100,0,1
2010-11-23,2771,144.24,144.53,142.33,143.18,93.99364227,4570300,0,1
2010-11-22,2772,144,145.43,143.56,145.39,95.4444451,3730700,0,1
2010-11-19,2773,144.38,145.35,143.99,145.05,95.22124466,5015900,0,1
2010-11-18,2774,143.04,144.99,142.75,144.36,94.76827907,4236200,0,1
2010-11-17,2775,142.49,142.49,141.39,141.95,93.18618187,4785900,0,1
2010-11-16,2776,142.93,143.38,141.18,142.24,93.37655871,6342100,0,1
2010-11-15,2777,143.89,144.75,143.27,143.64,94.29561933,3827700,0,1
2010-11-12,2778,144.59,145.77,143.55,143.74,94.36126652,4731500,0,1
2010-11-11,2779,144.7,145.5,143.35,145.43,95.47070398,4752200,0,1
2010-11-10,2780,146.09,146.79,145.63,146.55,96.20595247,5172000,0,1
2010-11-09,2781,146.7,147.53,145.63,146.14,95.936799,5700600,0,1
2010-11-08,2782,145.35,146.58,145.25,146.46,96.14687,4459700,0.65,1
2010-11-05,2783,145.94,146.93,145.67,146.92,96.02269146,4995800,0,1
2010-11-04,2784,144.82,146.84,144.71,146.79,95.93772719,6622500,0,1
2010-11-03,2785,144.24,144.46,142.63,144.17,94.22537046,5182100,0,1
2010-11-02,2786,143.85,144.71,143.71,143.84,94.00969194,4626400,0,1
2010-11-01,2787,143.64,144.26,142.32,143.32,93.66983488,5674600,0,1
2010-10-29,2788,140.9,144,140.75,143.6,93.85283483,8439300,0,1
2010-10-28,2789,141.84,141.95,140.42,140.9,92.08819239,5481600,0,1
2010-10-27,2790,139.52,141.57,139,141.43,92.43458517,6465300,0,1
2010-10-26,2791,139.29,142,138.53,140.67,91.937871,7327100,0,1
2010-10-25,2792,140.42,141.4,139.81,139.84,91.39540684,4870000,0,1
2010-10-22,2793,140.15,140.75,139.46,139.67,91.28429973,4105300,0,1
2010-10-21,2794,139.81,140.49,138.4,139.83,91.38887113,6221200,0,1
2010-10-20,2795,138.28,139.87,138.13,139.07,90.89215696,6945500,0,1
2010-10-19,2796,137.3,139.34,136.7,138.03,90.21244284,14159100,0,1
2010-10-18,2797,140.9,143.03,140.84,142.83,93.34958495,10322700,0,1
2010-10-15,2798,142.1,142.1,140.54,141.06,92.1927638,7220400,0,1
2010-10-14,2799,140.35,141.5,139.69,141.5,92.48033516,5653100,0,1
2010-10-13,2800,139.91,141.48,139.78,140.37,91.74179962,8784300,0,1
2010-10-12,2801,138.4,139.99,138.27,139.85,91.40194256,5637300,0,1
2010-10-11,2802,138.79,139.94,138.64,139.66,91.27776402,4004300,0,1
2010-10-08,2803,138.4,139.09,138.06,138.85,90.74837128,4540800,0,1
2010-10-07,2804,137.92,138.88,137.52,138.72,90.66340702,6440800,0,1
2010-10-06,2805,136.88,137.96,136.83,137.84,90.0882643,4783000,0,1
2010-10-05,2806,136.18,137.9015,136.12,137.66,89.97062147,6202500,0,1
2010-10-04,2807,135.23,135.92,134.39,135.25,88.3955147,4059900,0,1
2010-10-01,2808,135.51,136.28,135.09,135.64,88.6504075,5621200,0,1
2010-09-30,2809,135.5,136.11,133.67,134.14,87.67005059,6425800,0,1
2010-09-29,2810,134.4,135.805,134.34,135.48,88.54583609,5151200,0,1
2010-09-28,2811,134.67,135.14,133.71,134.89,88.16022904,7481300,0,1
2010-09-27,2812,133.51,135,133.51,134.65,88.00337194,6155400,0,1
2010-09-24,2813,132.42,134.15,132.34,134.11,87.65044345,7122400,0,1
2010-09-23,2814,131.42,132.78,131.22,131.67,86.05572954,3898800,0,1
2010-09-22,2815,131.61,132.58,131.4,132.57,86.64394369,4922400,0,1
2010-09-21,2816,131.45,132.8,130.78,131.98,86.25833664,5267900,0,1
2010-09-20,2817,130.24,132.09,130.11,131.79,86.1341581,7145500,0,1
2010-09-17,2818,129.92,130.6,129.7,130.19,85.08844406,10397400,0,1
2010-09-16,2819,129.2,129.95,128.8,129.67,84.748587,4685000,0,1
2010-09-15,2820,128.65,129.96,128.54,129.43,84.59172989,4762500,0,1
2010-09-14,2821,128.43,129.92,128.43,128.85,84.21265855,4850500,0,1
2010-09-13,2822,128.63,130,128.52,129.61,84.70937272,5271300,0,1
2010-09-10,2823,126.99,128.29,126.26,127.99,83.65058726,4418700,0,1
2010-09-09,2824,127.27,127.57,126.15,126.36,82.58526608,3436700,0,1
2010-09-08,2825,126.02,126.5199,125.39,126.08,82.40226613,4477500,0,1
2010-09-07,2826,126.99,127.36,125.8801,125.95,82.31730186,4353300,0,1
2010-09-03,2827,126.22,127.6,125.9001,127.58,83.38262304,5142900,0,1
2010-09-02,2828,126.03,126.23,124.65,125.04,81.722552,5103300,0,1
2010-09-01,2829,125.31,126.31,124.52,125.77,82.19965903,5623100,0,1
2010-08-31,2830,123.31,123.99,122.28,123.13,80.47423087,5624200,0,1
2010-08-30,2831,125.08,125.2699,123.4,123.4,80.65069511,3604000,0,1
2010-08-27,2832,123.83,124.8,122.42,124.73,81.51994491,6214200,0,1
2010-08-26,2833,125.78,125.78,122.78,122.78,80.24548092,7746600,0,1
2010-08-25,2834,124.57,125.6,124,125.27,81.87287339,5235300,0,1
2010-08-24,2835,125.21,126.02,124.57,124.9,81.63105202,5621200,0,1
2010-08-23,2836,127.57,128.03,126.44,126.47,82.65715892,4034400,0,1
2010-08-20,2837,128.72,128.98,126.96,127.5,83.33033733,6246300,0,1
2010-08-19,2838,128.67,129.59,128.02,128.9,84.24533712,5402400,0,1
2010-08-18,2839,128.87,130.195,127.8,129.3925,84.56722097,4883200,0,1
2010-08-17,2840,128.83,129.85,127.905,128.45,83.95123004,4298300,0,1
2010-08-16,2841,127.47,128.23,126.96,127.77,83.50680158,4009200,0,1
2010-08-13,2842,127.96,128.46,127.33,127.87,83.5721587,4669400,0,1
2010-08-12,2843,127.69,128.78,127.52,128.3,83.85319435,5132200,0,1
2010-08-11,2844,130.69,130.69,129.461,129.83,84.8531584,6316100,0,1
2010-08-10,2845,131.18,132.49,130.77,131.84,86.16683666,5471700,0,1
2010-08-09,2846,130.79,132.34,130.4,132,86.27140806,6131700,0,1
2010-08-06,2847,130.41,130.48,128.76,130.14,85.05576549,6136200,0.65,1
2010-08-05,2848,130.73,131.98,130.53,131.83,85.73210158,4520600,0,1
2010-08-04,2849,130.46,131.5,129.85,131.27,85.36792061,4567500,0,1
2010-08-03,2850,130.03,131.04,129.33,130.37,84.78262977,5091800,0,1
2010-08-02,2851,129.25,131.2,129.25,130.76,85.0362558,6437500,0,1
2010-07-30,2852,127.43,128.98,127.04,128.4,83.50149315,6021000,0,1
2010-07-29,2853,129.06,129.5,127.14,128.02,83.25437035,8994200,0,1
2010-07-28,2854,128.67,129.35,127.88,128.43,83.52100285,4248800,0,1
2010-07-27,2855,128.78,129.17,127.89,128.63,83.65106748,4648200,0,1
2010-07-26,2856,128.18,128.43,127.14,128.41,83.50799638,5174900,0,1
2010-07-23,2857,127.3,128.8,127,128.38,83.48848669,5078000,0,1
2010-07-22,2858,126.32,127.78,126.05,127.47,82.89669262,6909000,0,1
2010-07-21,2859,126.44,126.5,124.62,125.27,81.46598168,8615500,0,1
2010-07-20,2860,122.97,126.56,122.93,126.55,82.29839532,16337400,0,1
2010-07-19,2861,128.67,130.38,128.37,129.79,84.40544234,8388600,0,1
2010-07-16,2862,129.96,130.15,127.85,128.03,83.26087359,7002900,0,1
2010-07-15,2863,129.87,130.92,129.55,130.72,85.01024287,6186800,0,1
2010-07-14,2864,129.32,131.6,129.14,130.72,85.01024287,6607200,0,1
2010-07-13,2865,128.97,130.98,128.69,130.48,84.85416532,6687700,0,1
2010-07-12,2866,127.37,128.83,127.16,128.67,83.67708041,4206900,0,1
